latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.51845,-73.75195,41.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),sunshine_duration (s),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_hours (h)
1977-01-11,73,26239.04,-15.2,-12.5,-16.5,4.0
1977-01-12,3,28366.09,-17.1,-15.3,-18.7,0.0
1977-01-13,3,28415.70,-20.1,-17.8,-23.1,0.0
1977-01-14,71,23127.20,-17.6,-15.0,-20.2,11.0
1977-01-15,71,27207.83,-16.5,-14.4,-18.4,3.0
1977-01-16,3,28519.29,-13.9,-11.8,-15.9,0.0
1977-01-17,3,26235.41,-18.0,-14.7,-22.3,0.0
1977-01-18,73,1294.07,-21.0,-17.0,-23.6,15.0
1977-01-19,73,17476.66,-11.5,-6.6,-16.6,15.0
1977-01-20,73,28188.52,-6.9,-4.0,-8.6,4.0
1977-01-21,3,29102.71,-9.3,-6.7,-11.1,0.0
1977-01-22,3,27298.88,-13.0,-11.1,-15.3,0.0
1977-01-23,71,27212.79,-12.9,-10.7,-15.5,1.0
1977-01-24,71,27454.80,-10.2,-6.8,-13.7,2.0
1977-01-25,73,15442.33,-5.0,-2.2,-7.9,9.0
1977-01-26,71,18976.81,-5.7,-3.8,-8.4,8.0
1977-01-27,73,28847.21,-10.3,-7.2,-13.5,5.0
1977-01-28,73,12030.52,-13.0,-8.6,-15.9,10.0
1977-01-29,71,27976.32,-14.2,-13.0,-15.3,8.0
1977-01-30,3,30115.68,-14.0,-11.2,-16.0,0.0
1977-01-31,71,21081.34,-11.5,-9.2,-13.3,10.0
1977-02-01,71,29573.01,-11.2,-9.1,-14.8,4.0
1977-02-02,3,31244.22,-15.4,-12.6,-18.2,0.0
1977-02-03,73,0.00,-9.4,-5.2,-15.1,17.0
1977-02-04,71,31160.41,-5.5,-3.2,-7.5,6.0
1977-02-05,3,28832.98,-7.8,-5.2,-10.3,0.0
1977-02-06,71,17481.19,-11.6,-8.6,-13.6,15.0
1977-02-07,71,26573.10,-11.6,-9.5,-13.0,10.0
1977-02-08,71,32087.80,-11.7,-8.7,-14.3,5.0
1977-02-09,71,3818.65,-7.7,-4.8,-11.2,11.0
1977-02-10,71,32507.18,-5.3,-2.8,-7.0,2.0
1977-02-11,71,135.00,-2.4,1.6,-7.2,13.0
1977-02-12,71,3417.19,0.2,1.9,-0.9,3.0
1977-02-13,73,11544.88,0.7,2.8,-1.0,15.0
1977-02-14,71,17279.16,-1.2,-0.2,-3.7,7.0
1977-02-15,3,22902.98,-6.8,-4.2,-10.2,0.0
1977-02-16,3,34061.20,-13.6,-10.7,-15.5,0.0
1977-02-17,1,34255.77,-14.4,-9.9,-18.0,0.0
1977-02-18,3,34451.03,-11.7,-7.2,-15.5,0.0
1977-02-19,73,9551.03,-5.6,-1.6,-8.6,14.0
1977-02-20,71,17822.01,-6.1,-2.5,-10.0,7.0
1977-02-21,71,32403.59,-6.6,-4.9,-10.0,8.0
1977-02-22,73,3609.05,-8.3,-4.6,-11.6,8.0
1977-02-23,71,31597.63,-10.6,-7.2,-12.4,2.0
1977-02-24,73,27189.10,-5.0,0.9,-11.8,10.0
1977-02-25,75,1875.64,-1.1,0.1,-2.2,22.0
1977-02-26,71,22817.96,-0.5,1.0,-2.6,8.0
1977-02-27,71,6292.35,1.1,4.5,-3.4,4.0
1977-02-28,53,16803.85,-1.7,2.7,-4.8,2.0
1977-03-01,3,35874.77,-6.6,-4.2,-8.5,0.0
1977-03-02,71,36053.28,-5.5,-0.8,-9.4,1.0
1977-03-03,2,36673.84,-2.9,0.8,-5.6,0.0
1977-03-04,75,8338.53,-3.8,0.6,-7.1,10.0
1977-03-05,73,35639.43,2.5,4.6,0.9,12.0
1977-03-06,71,25861.36,0.6,2.2,-0.8,3.0
1977-03-07,3,32120.78,-0.3,2.3,-2.2,0.0
1977-03-08,3,35233.42,-0.6,3.5,-4.3,0.0
1977-03-09,3,30125.55,2.7,7.6,-1.7,0.0
1977-03-10,3,37705.34,4.7,7.8,1.6,0.0
1977-03-11,3,38041.45,1.5,5.6,-2.7,0.0
1977-03-12,3,31500.44,4.5,13.4,-1.4,0.0
1977-03-13,61,0.00,3.6,4.8,2.5,18.0
1977-03-14,53,0.00,3.3,4.0,2.4,13.0
1977-03-15,3,25034.82,2.3,3.8,1.2,0.0
1977-03-16,61,19568.62,2.7,5.1,1.1,6.0
1977-03-17,51,32048.71,-1.8,0.8,-5.4,1.0
1977-03-18,3,15315.87,-5.8,-3.2,-9.3,0.0
1977-03-19,3,40140.25,-3.7,0.6,-7.7,0.0
1977-03-20,3,34450.87,-1.6,4.0,-7.5,0.0
1977-03-21,71,40523.00,1.4,5.4,-1.3,9.0
1977-03-22,75,5047.83,0.1,3.2,-2.9,10.0
1977-03-23,75,64.92,0.3,2.1,-1.0,15.0
1977-03-24,71,19434.46,-1.2,1.5,-4.5,4.0
1977-03-25,3,41292.20,-4.6,-1.0,-7.7,0.0
1977-03-26,2,41484.68,-1.8,4.3,-6.9,0.0
1977-03-27,3,41676.99,-0.4,4.6,-5.6,0.0
1977-03-28,3,26736.98,3.0,8.1,-0.8,0.0
1977-03-29,61,17436.41,4.6,7.6,2.1,13.0
1977-03-30,53,42214.61,9.3,18.5,2.1,5.0
1977-03-31,51,42442.39,6.1,9.6,0.7,3.0
1977-04-01,3,42632.19,0.2,5.7,-4.9,0.0
1977-04-02,71,6006.57,0.9,5.1,-2.9,10.0
1977-04-03,63,31917.93,4.4,8.8,-1.1,12.0
1977-04-04,73,33975.98,-1.7,1.7,-5.3,3.0
1977-04-05,75,0.00,2.0,4.2,-0.4,21.0
1977-04-06,71,43200.00,-0.5,1.9,-3.2,2.0
1977-04-07,3,43284.80,-3.1,1.1,-7.6,0.0
1977-04-08,73,29559.24,-2.5,-1.2,-7.5,15.0
1977-04-09,3,43420.04,-5.2,1.1,-10.6,0.0
1977-04-10,3,43613.31,-2.8,3.7,-8.7,0.0
1977-04-11,3,43603.10,4.1,12.8,-4.3,0.0
1977-04-12,3,43243.32,9.8,16.1,4.6,0.0
1977-04-13,53,36916.75,8.9,17.6,2.5,8.0
1977-04-14,3,43760.16,4.5,7.6,1.6,0.0
1977-04-15,51,44418.95,4.1,9.6,-0.7,1.0
1977-04-16,2,44789.08,5.0,12.2,-0.7,0.0
1977-04-17,2,45081.52,7.0,15.4,-0.2,0.0
1977-04-18,1,45282.65,8.7,17.5,-0.1,0.0
1977-04-19,3,45317.96,11.1,19.0,3.7,0.0
1977-04-20,3,42769.32,14.3,22.9,6.0,0.0
1977-04-21,53,45279.11,18.0,24.7,11.6,5.0
1977-04-22,61,6336.65,15.0,19.9,11.2,17.0
1977-04-23,51,22389.02,10.1,13.4,6.9,1.0
1977-04-24,53,887.18,7.7,9.4,5.8,19.0
1977-04-25,53,879.74,5.1,6.7,3.3,24.0
1977-04-26,51,39694.33,8.0,13.1,3.1,1.0
1977-04-27,3,35595.10,9.7,15.9,3.0,0.0
1977-04-28,55,35995.38,7.0,10.2,2.6,6.0
1977-04-29,53,42200.73,4.0,8.7,-0.7,9.0
1977-04-30,3,46417.31,8.8,16.7,1.3,0.0
1977-05-01,3,47690.70,13.5,22.2,4.7,0.0
1977-05-02,61,33464.74,13.5,17.3,10.5,6.0
1977-05-03,3,48171.76,8.0,11.5,4.7,0.0
1977-05-04,3,48323.89,8.7,15.5,1.4,0.0
1977-05-05,53,45673.02,13.1,21.3,3.5,1.0
1977-05-06,55,46492.54,16.3,22.7,10.9,7.0
1977-05-07,1,48771.23,6.9,11.4,3.0,0.0
1977-05-08,51,22658.10,5.4,8.6,2.4,1.0
1977-05-09,3,44100.12,7.7,11.9,3.4,0.0
1977-05-10,51,42880.41,9.3,12.8,6.0,1.0
1977-05-11,3,49341.50,12.3,19.6,5.0,0.0
1977-05-12,53,46286.52,13.5,20.5,7.4,6.0
1977-05-13,3,49503.05,9.9,13.6,7.2,0.0
1977-05-14,3,49568.12,9.5,15.6,4.1,0.0
1977-05-15,3,49632.28,11.7,18.8,4.9,0.0
1977-05-16,3,42586.19,16.3,24.7,8.9,0.0
1977-05-17,3,49757.56,21.4,29.5,14.5,0.0
1977-05-18,51,39525.53,19.2,23.0,15.5,1.0
1977-05-19,3,49925.04,18.2,24.4,11.6,0.0
1977-05-20,3,49700.15,19.5,25.3,12.9,0.0
1977-05-21,2,49998.09,22.7,30.2,13.3,0.0
1977-05-22,51,50163.61,24.4,30.9,17.6,1.0
1977-05-23,2,50224.46,24.6,30.8,17.5,0.0
1977-05-24,51,44399.16,23.8,30.3,18.6,4.0
1977-05-25,1,50341.89,19.6,22.8,14.5,0.0
1977-05-26,2,50547.60,17.5,23.6,11.3,0.0
1977-05-27,3,46740.33,17.4,21.2,14.6,0.0
1977-05-28,61,22620.88,11.6,14.0,8.1,11.0
1977-05-29,3,50678.73,13.4,19.7,6.7,0.0
1977-05-30,3,50512.25,17.0,23.6,9.6,0.0
1977-05-31,0,50774.30,19.8,25.9,12.7,0.0
1977-06-01,61,22506.78,18.9,23.4,14.6,5.0
1977-06-02,61,49768.00,17.7,21.7,12.6,6.0
1977-06-03,51,24969.07,11.9,15.4,8.6,1.0
1977-06-04,51,51077.36,16.3,23.0,8.5,1.0
1977-06-05,61,41657.20,17.2,20.4,14.7,9.0
1977-06-06,51,35519.30,14.0,17.0,10.7,1.0
1977-06-07,61,3137.98,11.6,14.2,10.0,20.0
1977-06-08,51,0.00,8.5,9.7,7.8,19.0
1977-06-09,51,19162.70,12.1,16.8,8.2,1.0
1977-06-10,3,39198.79,15.8,19.6,12.0,0.0
1977-06-11,3,34532.71,16.9,20.6,13.4,0.0
1977-06-12,51,23745.17,17.0,20.8,13.2,3.0
1977-06-13,3,47284.06,18.8,23.7,14.2,0.0
1977-06-14,3,46702.71,20.4,25.6,14.7,0.0
1977-06-15,3,51334.70,19.8,24.6,14.6,0.0
1977-06-16,3,47518.51,18.8,25.1,12.0,0.0
1977-06-17,61,9969.52,18.6,21.4,16.0,19.0
1977-06-18,63,2825.22,17.0,20.6,14.3,14.0
1977-06-19,63,40485.54,18.3,22.3,14.4,12.0
1977-06-20,51,36632.07,17.2,21.6,15.1,13.0
1977-06-21,51,31470.67,16.6,21.0,14.4,9.0
1977-06-22,61,24941.77,14.8,18.2,12.2,19.0
1977-06-23,51,49524.54,17.2,22.1,11.7,3.0
1977-06-24,53,47830.43,19.4,24.6,14.8,5.0
1977-06-25,53,14499.23,19.8,22.9,17.2,11.0
1977-06-26,53,47360.38,20.4,25.1,16.0,7.0
1977-06-27,3,50627.05,22.9,28.5,17.0,0.0
1977-06-28,3,48871.51,24.2,30.7,17.4,0.0
1977-06-29,63,24136.66,21.1,24.8,18.3,18.0
1977-06-30,51,44492.08,19.4,23.7,15.7,2.0
1977-07-01,61,32838.08,20.7,25.1,17.3,8.0
1977-07-02,3,18337.87,17.1,19.2,14.7,0.0
1977-07-03,3,42505.66,17.9,23.0,12.2,0.0
1977-07-04,3,23675.12,20.5,24.7,16.8,0.0
1977-07-05,3,50584.95,21.7,25.8,18.2,0.0
1977-07-06,3,48309.17,18.1,22.8,13.2,0.0
1977-07-07,3,50513.98,19.3,23.7,13.9,0.0
1977-07-08,3,42501.66,20.2,26.1,15.0,0.0
1977-07-09,61,42622.75,20.4,24.2,17.8,5.0
1977-07-10,0,50556.28,18.2,22.6,13.2,0.0
1977-07-11,3,50448.09,21.1,26.5,13.6,0.0
1977-07-12,61,511.27,21.2,22.6,20.2,18.0
1977-07-13,63,35380.22,22.1,25.8,19.9,16.0
1977-07-14,3,50400.00,20.4,25.8,16.6,0.0
1977-07-15,55,38270.06,23.0,29.5,16.9,7.0
1977-07-16,51,50400.00,23.8,28.1,20.0,1.0
1977-07-17,53,46844.20,24.9,30.1,21.5,1.0
1977-07-18,3,50400.00,23.6,28.1,19.6,0.0
1977-07-19,3,50400.00,26.8,32.1,22.3,0.0
1977-07-20,3,50400.00,27.8,33.7,22.3,0.0
1977-07-21,51,40811.24,26.3,28.7,20.7,2.0
1977-07-22,3,39496.66,17.3,19.3,14.8,0.0
1977-07-23,51,34082.72,18.1,22.6,12.6,4.0
1977-07-24,55,20623.99,21.3,24.1,19.0,10.0
1977-07-25,63,33039.24,20.8,23.8,17.5,7.0
1977-07-26,3,40062.44,15.1,16.7,13.5,0.0
1977-07-27,3,48868.20,16.3,20.6,11.5,0.0
1977-07-28,3,48752.60,19.4,25.5,13.8,0.0
1977-07-29,55,40161.85,20.8,25.8,15.9,7.0
1977-07-30,63,30377.73,20.0,23.5,17.6,20.0
1977-07-31,3,49435.37,19.8,25.4,14.0,0.0
1977-08-01,53,29421.89,22.4,27.7,19.7,9.0
1977-08-02,3,49162.56,20.5,24.5,16.5,0.0
1977-08-03,3,47088.36,21.6,25.6,16.8,0.0
1977-08-04,53,45091.34,21.9,26.3,18.7,3.0
1977-08-05,63,10149.02,21.6,24.1,19.7,14.0
1977-08-06,51,34718.27,22.4,26.2,19.8,8.0
1977-08-07,51,48385.05,21.5,25.8,15.7,1.0
1977-08-08,53,47941.89,22.2,26.5,17.7,1.0
1977-08-09,51,48157.47,20.2,23.3,16.7,2.0
1977-08-10,63,6552.28,17.4,19.9,15.7,6.0
1977-08-11,55,31733.92,19.6,23.9,15.3,3.0
1977-08-12,61,44435.32,20.4,23.6,17.4,4.0
1977-08-13,2,47537.38,19.8,24.7,14.6,0.0
1977-08-14,63,39227.75,20.1,23.2,17.7,5.0
1977-08-15,3,40820.85,17.7,21.7,12.8,0.0
1977-08-16,63,6039.42,16.5,20.2,13.6,9.0
1977-08-17,65,11267.29,17.1,19.9,14.9,8.0
1977-08-18,51,42995.43,15.5,16.9,13.7,12.0
1977-08-19,51,45020.02,15.1,19.0,10.8,2.0
1977-08-20,55,39768.03,14.1,16.5,12.0,13.0
1977-08-21,3,45501.59,15.7,21.2,10.2,0.0
1977-08-22,63,20305.27,16.6,20.0,14.2,15.0
1977-08-23,3,40054.60,17.1,21.6,13.5,0.0
1977-08-24,61,22149.87,14.6,17.4,13.2,9.0
1977-08-25,3,35837.53,14.1,17.7,10.3,0.0
1977-08-26,3,43965.65,15.4,21.0,9.5,0.0
1977-08-27,3,43277.78,20.8,27.8,14.6,0.0
1977-08-28,3,43200.00,25.6,30.5,21.9,0.0
1977-08-29,53,36758.86,25.3,30.7,20.3,6.0
1977-08-30,3,27550.83,17.9,19.8,15.7,0.0
1977-08-31,2,43380.90,18.6,24.1,13.1,0.0
1977-09-01,53,41936.99,23.2,28.3,19.3,3.0
1977-09-02,61,36294.71,20.3,23.2,16.7,10.0
1977-09-03,3,34748.76,18.7,22.7,16.5,0.0
1977-09-04,51,40489.59,17.2,21.2,12.0,1.0
1977-09-05,55,8850.84,17.4,19.5,15.3,10.0
1977-09-06,51,29386.44,16.2,19.3,13.4,2.0
1977-09-07,3,42631.71,14.5,18.1,10.3,0.0
1977-09-08,2,42652.66,14.4,18.3,10.0,0.0
1977-09-09,3,42538.91,17.6,24.0,11.5,0.0
1977-09-10,61,23829.37,18.5,21.0,15.8,10.0
1977-09-11,3,39541.17,14.0,16.3,11.5,0.0
1977-09-12,53,31775.81,12.6,16.4,8.7,8.0
1977-09-13,61,0.00,14.2,15.6,12.8,23.0
1977-09-14,61,0.00,13.4,14.4,11.0,21.0
1977-09-15,3,40964.62,12.2,16.7,7.5,0.0
1977-09-16,51,4067.59,14.3,18.0,10.6,3.0
1977-09-17,51,4190.45,16.0,18.2,14.2,3.0
1977-09-18,51,29029.03,18.0,21.3,15.5,9.0
1977-09-19,51,35976.97,16.4,20.3,13.3,1.0
1977-09-20,63,0.00,9.6,12.6,8.0,13.0
1977-09-21,61,0.00,8.9,9.6,8.4,13.0
1977-09-22,3,0.00,10.3,12.7,8.5,0.0
1977-09-23,3,37377.43,11.4,14.6,8.5,0.0
1977-09-24,51,38474.07,11.8,16.0,8.8,4.0
1977-09-25,51,36361.94,11.6,15.4,8.0,1.0
1977-09-26,63,24.74,13.0,15.7,10.7,22.0
1977-09-27,53,10221.67,14.2,15.7,13.6,11.0
1977-09-28,53,2906.23,12.9,14.3,11.0,17.0
1977-09-29,51,22661.90,11.8,14.6,9.9,14.0
1977-09-30,55,1807.59,9.7,11.0,6.9,12.0
1977-10-01,63,0.00,9.9,10.6,8.7,20.0
1977-10-02,53,0.00,9.1,9.8,8.2,22.0
1977-10-03,53,0.00,7.8,8.5,7.0,24.0
1977-10-04,51,29753.87,10.1,13.9,8.0,2.0
1977-10-05,3,30603.01,10.8,17.0,5.7,0.0
1977-10-06,51,37126.79,11.4,13.7,7.4,3.0
1977-10-07,3,37156.16,6.5,9.0,3.9,0.0
1977-10-08,61,21948.18,5.7,9.9,1.0,5.0
1977-10-09,63,0.00,9.9,12.5,7.1,18.0
1977-10-10,3,3636.11,9.6,11.5,7.4,0.0
1977-10-11,3,36450.70,9.4,13.5,5.3,0.0
1977-10-12,61,35539.88,9.9,12.3,7.5,6.0
1977-10-13,3,35033.48,7.3,9.6,4.6,0.0
1977-10-14,51,13082.74,5.0,8.6,1.3,3.0
1977-10-15,55,0.00,4.5,5.4,3.7,16.0
1977-10-16,53,0.00,4.6,6.1,2.1,12.0
1977-10-17,63,0.00,5.6,6.5,3.7,20.0
1977-10-18,51,30616.77,6.3,9.2,4.6,8.0
1977-10-19,3,32674.40,8.0,12.3,5.7,0.0
1977-10-20,3,27667.43,8.4,12.8,5.4,0.0
1977-10-21,3,33743.16,8.5,14.6,2.7,0.0
1977-10-22,55,22969.70,9.1,11.4,4.2,11.0
1977-10-23,3,34040.29,3.9,7.6,1.1,0.0
1977-10-24,3,32739.65,4.4,9.8,-0.1,0.0
1977-10-25,3,33238.37,8.9,16.6,2.7,0.0
1977-10-26,3,28326.62,14.0,18.7,9.8,0.0
1977-10-27,3,33177.68,11.7,15.6,7.8,0.0
1977-10-28,3,33051.00,9.7,13.7,6.6,0.0
1977-10-29,2,32785.13,5.8,10.3,1.1,0.0
1977-10-30,1,32670.50,5.2,9.9,2.0,0.0
1977-10-31,3,32268.51,4.2,9.8,0.2,0.0
1977-11-01,3,32301.81,5.8,11.5,0.6,0.0
1977-11-02,3,29891.09,9.4,15.9,3.9,0.0
1977-11-03,51,19968.48,12.3,17.2,9.3,2.0
1977-11-04,61,0.00,13.2,15.5,7.9,16.0
1977-11-05,1,31736.87,5.8,8.6,3.2,0.0
1977-11-06,53,0.00,4.6,5.9,2.5,9.0
1977-11-07,3,26800.79,5.7,9.0,3.0,0.0
1977-11-08,61,3871.13,5.8,7.0,3.7,22.0
1977-11-09,53,0.00,8.6,10.6,6.8,7.0
1977-11-10,53,29752.54,12.0,16.4,9.1,4.0
1977-11-11,61,21593.16,6.1,12.0,4.2,16.0
1977-11-12,51,26415.23,3.5,4.9,2.2,16.0
1977-11-13,71,19646.54,1.6,3.9,-0.2,5.0
1977-11-14,3,30473.78,-1.1,0.7,-2.7,0.0
1977-11-15,71,6355.50,1.4,4.2,-1.1,4.0
1977-11-16,55,10775.21,7.0,11.6,3.1,12.0
1977-11-17,63,3523.66,7.4,9.5,4.3,10.0
1977-11-18,51,26240.05,3.7,5.1,2.5,12.0
1977-11-19,71,28079.02,1.8,3.3,0.0,6.0
1977-11-20,73,23148.99,0.4,2.5,-2.3,5.0
1977-11-21,71,0.00,5.4,8.6,1.1,13.0
1977-11-22,3,29276.36,1.7,3.7,0.2,0.0
1977-11-23,73,20632.12,-0.3,1.7,-2.7,5.0
1977-11-24,75,12251.91,3.1,5.6,0.2,13.0
1977-11-25,3,11924.76,-0.3,1.1,-2.0,0.0
1977-11-26,75,0.00,0.1,0.9,-2.1,22.0
1977-11-27,73,27665.18,-7.7,-3.4,-8.9,8.0
1977-11-28,73,17207.10,-7.0,-5.4,-8.8,10.0
1977-11-29,3,25974.68,-5.6,-3.0,-8.7,0.0
1977-11-30,3,27878.98,-2.5,0.6,-5.0,0.0
1977-12-01,73,645.95,2.6,6.4,-1.0,22.0
1977-12-02,3,27492.35,3.1,4.0,1.5,0.0
1977-12-03,3,21231.35,0.7,2.2,-1.2,0.0
1977-12-04,71,21407.77,-2.4,-0.7,-4.3,2.0
1977-12-05,73,9458.52,-6.9,-4.9,-10.5,4.0
1977-12-06,75,0.00,-4.7,-4.1,-6.2,24.0
1977-12-07,73,6084.47,-5.5,-4.3,-8.0,16.0
1977-12-08,71,25541.03,-9.8,-7.9,-12.7,1.0
1977-12-09,75,9377.42,-5.0,1.4,-9.3,18.0
1977-12-10,3,27380.41,-12.4,-8.9,-16.3,0.0
1977-12-11,2,27350.11,-19.0,-16.9,-21.0,0.0
1977-12-12,73,694.77,-20.5,-18.3,-23.0,14.0
1977-12-13,73,2677.11,-16.3,-10.3,-20.8,9.0
1977-12-14,75,0.00,-3.4,-0.8,-9.5,24.0
1977-12-15,73,11425.36,-3.8,-1.8,-5.4,3.0
1977-12-16,3,22751.82,-3.5,-0.5,-5.8,0.0
1977-12-17,1,27103.24,-8.9,-5.9,-12.1,0.0
1977-12-18,3,24259.37,-8.1,-1.6,-13.1,0.0
1977-12-19,3,15492.84,-2.7,-1.4,-4.5,0.0
1977-12-20,3,3780.73,-4.0,-2.1,-5.6,0.0
1977-12-21,75,0.00,-1.5,-0.3,-3.1,21.0
1977-12-22,71,25537.44,-1.2,0.1,-3.1,2.0
1977-12-23,71,9297.79,-0.3,1.5,-3.0,1.0
1977-12-24,3,27065.33,-0.3,2.0,-2.3,0.0
1977-12-25,61,5925.19,0.9,4.6,-5.2,9.0
1977-12-26,71,25329.20,-8.9,-5.9,-11.5,2.0
1977-12-27,3,24597.98,-13.9,-11.3,-17.9,0.0
1977-12-28,3,27174.81,-14.2,-10.9,-16.7,0.0
1977-12-29,71,17822.31,-12.8,-7.6,-16.1,2.0
1977-12-30,73,17373.11,-11.4,-7.2,-15.0,6.0
1977-12-31,3,27317.84,-13.5,-10.2,-16.7,0.0
1978-01-01,71,12847.10,-14.8,-12.2,-17.9,1.0
1978-01-02,73,0.00,-11.5,-9.6,-12.9,18.0
1978-01-03,71,21871.91,-12.5,-8.7,-14.9,5.0
1978-01-04,71,23119.84,-15.7,-10.5,-20.6,6.0
1978-01-05,71,26980.55,-8.9,-6.4,-10.8,3.0
1978-01-06,3,27744.30,-14.9,-11.0,-17.1,0.0
1978-01-07,73,0.00,-12.9,-7.8,-16.6,22.0
1978-01-08,73,0.00,-1.5,3.1,-7.0,24.0
1978-01-09,73,0.00,-2.0,5.0,-15.1,24.0
1978-01-10,73,3330.17,-18.1,-15.7,-20.6,20.0
1978-01-11,3,18932.68,-14.2,-10.4,-17.0,0.0
1978-01-12,3,28332.94,-15.7,-13.8,-17.8,0.0
1978-01-13,3,19557.48,-16.7,-12.9,-20.5,0.0
1978-01-14,73,1077.34,-12.2,-9.9,-15.0,17.0
1978-01-15,73,6427.66,-11.4,-10.3,-13.9,9.0
1978-01-16,3,28609.98,-15.3,-12.6,-18.0,0.0
1978-01-17,71,28296.93,-15.6,-12.2,-19.4,1.0
1978-01-18,75,0.00,-9.8,-7.1,-12.3,20.0
1978-01-19,3,27649.87,-13.0,-10.1,-15.9,0.0
1978-01-20,75,0.00,-14.2,-11.8,-17.1,6.0
1978-01-21,75,11516.28,-9.8,-7.1,-12.4,12.0
1978-01-22,3,29462.01,-10.6,-6.8,-14.9,0.0
1978-01-23,3,25079.68,-6.7,-5.3,-8.8,0.0
1978-01-24,3,28310.80,-3.9,-0.9,-5.4,0.0
1978-01-25,75,0.00,-1.0,0.4,-3.8,22.0
1978-01-26,63,8234.34,1.9,7.3,-3.1,18.0
1978-01-27,73,195.22,-6.2,-4.5,-7.7,15.0
1978-01-28,3,27345.86,-10.1,-8.0,-13.8,0.0
1978-01-29,71,25116.20,-14.6,-11.2,-18.7,6.0
1978-01-30,71,29002.77,-11.1,-8.6,-14.0,5.0
1978-01-31,3,30702.04,-15.8,-12.1,-19.9,0.0
1978-02-01,71,27616.30,-14.3,-9.2,-17.9,2.0
1978-02-02,3,23571.84,-16.8,-13.8,-19.8,0.0
1978-02-03,2,31568.65,-19.8,-15.7,-24.4,0.0
1978-02-04,3,31779.71,-20.5,-16.2,-24.5,0.0
1978-02-05,3,29716.23,-20.7,-16.5,-25.7,0.0
1978-02-06,3,18000.00,-13.7,-9.6,-17.7,0.0
1978-02-07,73,0.00,-6.2,-4.4,-9.3,23.0
1978-02-08,71,28811.29,-8.3,-6.3,-11.0,4.0
1978-02-09,3,32617.26,-11.5,-7.6,-14.8,0.0
1978-02-10,2,32876.28,-13.7,-10.1,-17.9,0.0
1978-02-11,3,33065.24,-12.7,-7.5,-17.8,0.0
1978-02-12,71,22678.21,-7.5,-4.5,-10.4,9.0
1978-02-13,3,32372.57,-10.1,-7.5,-14.0,0.0
1978-02-14,3,30509.24,-13.5,-8.1,-16.8,0.0
1978-02-15,3,33831.16,-14.7,-9.4,-19.7,0.0
1978-02-16,3,26581.31,-12.3,-7.3,-16.7,0.0
1978-02-17,71,27182.96,-8.4,-1.2,-13.6,2.0
1978-02-18,3,22373.18,-7.3,-4.5,-10.5,0.0
1978-02-19,3,34604.14,-10.5,-8.2,-13.4,0.0
1978-02-20,3,34797.17,-12.7,-8.0,-17.6,0.0
1978-02-21,3,34958.34,-10.9,-6.7,-15.4,0.0
1978-02-22,71,31484.30,-8.9,-5.6,-11.7,1.0
1978-02-23,71,35163.98,-6.0,-2.2,-9.2,2.0
1978-02-24,71,30602.62,-4.6,-1.0,-6.8,3.0
1978-02-25,1,35456.69,-7.7,-3.5,-12.0,0.0
1978-02-26,3,31881.96,-8.3,-3.8,-13.3,0.0
1978-02-27,71,29531.04,-8.0,-5.3,-10.0,2.0
1978-02-28,3,35988.65,-11.2,-6.5,-15.8,0.0
1978-03-01,2,36121.27,-13.3,-8.4,-18.6,0.0
1978-03-02,1,36474.33,-12.9,-7.6,-17.8,0.0
1978-03-03,73,8234.51,-11.7,-7.2,-16.6,9.0
1978-03-04,71,36357.07,-8.3,-4.1,-11.3,5.0
1978-03-05,3,36765.78,-13.1,-9.7,-17.0,0.0
1978-03-06,0,37250.16,-10.9,-6.6,-14.4,0.0
1978-03-07,2,37087.73,-10.4,-6.1,-13.8,0.0
1978-03-08,1,37554.02,-9.3,-3.7,-14.9,0.0
1978-03-09,71,36301.03,-5.2,1.4,-11.5,2.0
1978-03-10,71,33907.21,-1.4,1.8,-3.7,3.0
1978-03-11,3,36267.68,-3.0,2.2,-8.3,0.0
1978-03-12,71,34009.79,1.0,4.3,-2.8,6.0
1978-03-13,3,34676.38,-2.1,4.2,-6.9,0.0
1978-03-14,61,0.00,1.7,4.7,-1.2,14.0
1978-03-15,71,27445.35,0.7,3.5,-4.6,3.0
1978-03-16,3,39502.21,-7.2,-3.9,-10.6,0.0
1978-03-17,3,38696.19,-8.4,-3.3,-12.2,0.0
1978-03-18,3,39890.18,-6.3,-0.6,-11.2,0.0
1978-03-19,73,28071.02,-1.0,3.1,-4.8,15.0
1978-03-20,3,40279.40,-7.4,-3.3,-11.7,0.0
1978-03-21,75,0.00,-2.0,0.9,-6.6,19.0
1978-03-22,73,24389.52,0.0,3.3,-2.4,12.0
1978-03-23,73,21406.34,-0.9,2.7,-4.2,10.0
1978-03-24,2,41057.76,-4.3,0.4,-9.4,0.0
1978-03-25,3,41251.64,-8.2,-2.9,-14.1,0.0
1978-03-26,75,485.00,-4.1,-0.4,-9.0,14.0
1978-03-27,75,0.00,0.5,1.5,-0.5,24.0
1978-03-28,71,32055.37,2.3,6.0,0.3,9.0
1978-03-29,51,32119.40,1.5,4.2,-0.8,5.0
1978-03-30,3,38760.37,-0.8,2.8,-4.1,0.0
1978-03-31,3,41347.45,0.9,5.1,-1.8,0.0
